categorySlug,region,Comercio,sale,sessions,quote,inauguration_year,furnitureWithEquipment,merchandise,surface,gross_income,GoogleDisplay,adwords,bing,facebook,hs_automation,hubspot
hosteleria-y-restauracion,Basque_Country,1.0,0,1.0,1,1974.0,12000.0,6000.0,485.0,12000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,6.0,1,1998.0,20000.0,4500.0,65.0,200000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Canary_Islands,1.0,0,5.0,0,1998.0,100000.0,6000.0,120.0,140000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Community_of_Madrid,1.0,1,1.0,0,2016.0,35000.0,3000.0,115.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,1,1950.0,41000.0,7200.0,260.0,220000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,5.0,0,2005.0,5000.0,3000.0,100.0,720000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,1,6.0,1,1983.0,6000.0,3000.0,70.0,12000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,0,1978.0,3000.0,3000.0,25.0,3000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile_and_Leon,1.0,0,1.0,1,1962.0,20000.0,18000.0,400.0,250000.0,0,0,0,0,1,0
hosteleria-y-restauracion,Andalusia,1.0,1,1.0,0,2000.0,40000.0,5000.0,110.0,200000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,1995.0,30000.0,4000.0,90.0,200000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,5.0,1,2002.0,50000.0,10000.0,50.0,144000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,1,1970.0,50000.0,5000.0,75.0,150000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,0,1997.0,14500.0,3000.0,75.0,10000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1981.0,12000.0,10000.0,100.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,1,1.0,0,1960.0,3000.0,3000.0,30.0,49000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,1,1.0,0,1990.0,6000.0,3000.0,275.0,15000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Aragon,1.0,0,1.0,0,1980.0,20000.0,3000.0,90.0,90000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Region_of_Murcia,1.0,0,5.0,1,1990.0,20000.0,20000.0,145.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Balearic_Islands,1.0,0,1.0,0,1900.0,3000.0,3000.0,20.0,25000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,1,1970.0,10000.0,3000.0,190.0,80000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,4.0,1,1980.0,5000.0,3000.0,65.0,60000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Asturias,1.0,0,1.0,1,1984.0,3000.0,5000.0,35.0,38000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Canary_Islands,1.0,0,5.0,1,1990.0,3000.0,4000.0,55.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,2010.0,51000.0,3000.0,45.0,20000.0,0,0,1,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,1.0,0,1970.0,5000.0,3000.0,315.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,2.0,0,2001.0,3000.0,3000.0,50.0,60000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,2001.0,3000.0,3000.0,50.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,2005.0,3000.0,3000.0,50.0,60000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,0,1999.0,4000.0,6050.0,445.0,4000.0,0,0,0,0,1,0
hosteleria-y-restauracion,Andalusia,1.0,0,2.0,0,1980.0,20000.0,60000.0,350.0,150000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,2002.0,20000.0,3500.0,500.0,140000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,1,1.0,1,2018.0,30000.0,30000.0,50.0,7000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,7.0,0,2010.0,10000.0,5000.0,95.0,30000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,1,1.0,0,1995.0,3000.0,3000.0,25.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,1,1.0,0,1999.0,3000.0,3000.0,500.0,3000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,0,1999.0,10000.0,3000.0,75.0,25000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,0,1990.0,50000.0,3000.0,135.0,120000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Balearic_Islands,1.0,0,6.0,0,1980.0,15000.0,3500.0,50.0,200000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1964.0,3000.0,3000.0,20.0,3000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,9.0,1,2000.0,20000.0,3000.0,300.0,360000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,1,1960.0,3000.0,3000.0,50.0,120000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,1.0,0,2000.0,60000.0,10000.0,90.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,0,2010.0,62000.0,8000.0,90.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Aragon,1.0,0,1.0,0,1975.0,5000.0,5000.0,80.0,80000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,1,1900.0,3000.0,103000.0,50.0,10000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Madrid,1.0,0,4.0,1,2013.0,20000.0,20000.0,495.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,1,1.0,0,1980.0,20000.0,10000.0,280.0,150000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,0,1960.0,7000.0,4000.0,50.0,60000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,2010.0,7000.0,3000.0,100.0,15000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,2020.0,40000.0,10000.0,50.0,200000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile-La_Mancha,1.0,0,1.0,0,1980.0,60000.0,20000.0,130.0,150000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile-La_Mancha,1.0,0,4.0,1,1980.0,3000.0,3000.0,60.0,12000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Canary_Islands,1.0,0,1.0,0,1980.0,15000.0,3000.0,155.0,36000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Galicia,1.0,0,1.0,1,1999.0,50000.0,50000.0,500.0,15000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,1,1.0,1,1997.0,15000.0,5000.0,70.0,8000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Cantabria,1.0,0,1.0,1,1980.0,100000.0,10000.0,360.0,10000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,6.0,0,1900.0,15000.0,5000.0,70.0,40000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Castile-La_Mancha,1.0,1,1.0,1,1970.0,4000.0,4000.0,100.0,15000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,2.0,1,1994.0,30000.0,5000.0,195.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,1,1.0,1,1980.0,8000.0,20000.0,180.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,1.0,0,1990.0,10000.0,3000.0,150.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,1,1988.0,17000.0,3000.0,90.0,32000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,2.0,0,1880.0,15000.0,3000.0,175.0,60000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,2.0,0,1992.0,4200.0,3200.0,80.0,65000.0,0,0,0,0,0,1
hosteleria-y-restauracion,Madrid,1.0,0,2.0,1,1980.0,30000.0,3000.0,50.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Galicia,1.0,0,1.0,0,1990.0,25000.0,5000.0,180.0,75000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Catalonia,1.0,0,1.0,1,1990.0,6000.0,3000.0,20.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Balearic_Islands,1.0,0,1.0,0,2008.0,100000.0,25000.0,110.0,50000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,2.0,0,1985.0,5000.0,5000.0,105.0,40000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,2.0,0,1980.0,20000.0,10000.0,105.0,90000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,1,1960.0,20000.0,3000.0,70.0,75000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,1.0,0,1980.0,12000.0,3000.0,70.0,100000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Madrid,1.0,1,9.0,0,1970.0,7000.0,3000.0,100.0,18000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Catalonia,1.0,1,5.0,1,1985.0,3000.0,3000.0,35.0,10000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,1.0,0,2008.0,18000.0,6000.0,110.0,180000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Madrid,1.0,0,1.0,0,1980.0,15000.0,5000.0,300.0,150000.0,0,0,0,1,0,0
hosteleria-y-restauracion,Andalusia,1.0,0,3.0,0,2018.0,9000.0,3000.0,65.0,18000.0,0,1,0,0,0,0
hosteleria-y-restauracion,Valencian_Community,1.0,0,1.0,0,2000.0,25000.0,5000.0,110.0,60000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Castile-La_Mancha,1.0,0,1.0,1,2007.0,100000.0,50000.0,500.0,60000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Catalonia,1.0,0,2.0,1,1990.0,10000.0,3000.0,140.0,200000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Catalonia,1.0,0,1.0,1,1975.0,3500.0,3000.0,175.0,20000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Andalusia,1.0,0,2.0,1,2000.0,30000.0,50000.0,500.0,20000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Valencian_Community,1.0,0,1.0,0,1980.0,8000.0,3000.0,130.0,10000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Basque_Country,1.0,1,1.0,0,2000.0,300000.0,100000.0,345.0,200000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Valencian_Community,1.0,0,3.0,1,2000.0,3000.0,5000.0,500.0,170000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Catalonia,1.0,0,1.0,1,1960.0,10000.0,3000.0,105.0,150000.0,0,0,1,0,0,0
deportes-y-ocio,Andalusia,1.0,0,1.0,1,1999.0,40000.0,10000.0,315.0,360000.0,0,1,0,0,0,0
deportes-y-ocio,Catalonia,1.0,0,1.0,1,1980.0,3000.0,4000.0,315.0,10000.0,0,1,0,0,0,0
deportes-y-ocio,Valencian_Community,1.0,0,1.0,1,1970.0,5000.0,50000.0,125.0,60000.0,0,1,0,0,0,0
deportes-y-ocio,Castile_and_Leon,1.0,0,1.0,1,2019.0,15000.0,20000.0,25.0,30000.0,0,0,0,0,0,1
deportes-y-ocio,Catalonia,1.0,0,1.0,1,2010.0,80000.0,10000.0,115.0,50000.0,0,1,0,0,0,0
deportes-y-ocio,Madrid,1.0,0,3.0,1,1960.0,3500.0,66000.0,85.0,10000.0,0,0,1,0,0,0
deportes-y-ocio,Madrid,1.0,0,3.0,1,1960.0,3000.0,60000.0,80.0,100000.0,0,0,1,0,0,0
deportes-y-ocio,Madrid,1.0,0,3.0,1,1965.0,3000.0,30000.0,85.0,100000.0,0,0,1,0,0,0
deportes-y-ocio,Valencian_Community,1.0,0,2.0,0,1970.0,3000.0,5000.0,160.0,12000.0,0,1,0,0,0,0
deportes-y-ocio,Andalusia,1.0,0,2.0,0,1990.0,19000.0,3000.0,350.0,6000.0,0,1,0,0,0,0
deportes-y-ocio,Madrid,1.0,0,1.0,0,1975.0,10000.0,50000.0,50.0,80000.0,0,1,0,0,0,0
deportes-y-ocio,Catalonia,1.0,0,1.0,1,1998.0,3000.0,5000.0,160.0,46000.0,0,1,0,0,0,0
deportes-y-ocio,Madrid,1.0,0,1.0,1,2016.0,7900.0,3000.0,50.0,12000.0,0,1,0,0,0,0
deportes-y-ocio,Aragon,1.0,0,1.0,1,1960.0,5000.0,15000.0,35.0,100000.0,0,1,0,0,0,0
deportes-y-ocio,Valencian_Community,1.0,0,1.0,1,1990.0,10000.0,20000.0,20.0,30000.0,0,1,0,0,0,0
deportes-y-ocio,Aragon,1.0,0,1.0,0,1987.0,3000.0,3000.0,85.0,3000.0,0,1,0,0,0,0
deportes-y-ocio,Aragon,1.0,0,6.0,1,2000.0,10000.0,5000.0,95.0,100000.0,0,1,0,0,0,0
electronica-y-maquinaria,Andalusia,1.0,0,1.0,1,2011.0,3000.0,4000.0,35.0,18000.0,0,1,0,0,0,0
electronica-y-maquinaria,Catalonia,1.0,0,1.0,1,2010.0,3000.0,6000.0,50.0,200000.0,0,0,1,0,0,0
electronica-y-maquinaria,Canary_Islands,1.0,0,5.0,1,2000.0,3000.0,3000.0,85.0,30000.0,0,1,0,0,0,0
electronica-y-maquinaria,Basque_Country,1.0,0,1.0,1,1998.0,10000.0,70000.0,200.0,500000.0,0,1,0,0,0,0
electronica-y-maquinaria,Catalonia,1.0,0,1.0,1,1920.0,3000.0,3000.0,50.0,24000.0,0,1,0,0,0,0
electronica-y-maquinaria,Andalusia,1.0,0,1.0,1,1989.0,3000.0,15000.0,500.0,80000.0,0,1,0,0,0,0
electronica-y-maquinaria,Andalusia,1.0,0,1.0,1,1975.0,10000.0,30000.0,200.0,100000.0,0,0,0,1,0,0
electronica-y-maquinaria,Aragon,1.0,0,1.0,0,2000.0,3000.0,3000.0,20.0,12000.0,0,1,0,0,0,0
electronica-y-maquinaria,Aragon,1.0,0,1.0,0,2000.0,3000.0,3000.0,20.0,6000.0,0,1,0,0,0,0
electronica-y-maquinaria,Valencian_Community,1.0,0,1.0,1,2000.0,3000.0,3000.0,95.0,25000.0,0,1,0,0,0,0
electronica-y-maquinaria,Madrid,1.0,0,1.0,1,1990.0,5000.0,10000.0,35.0,50000.0,0,1,0,0,0,0
electronica-y-maquinaria,Castile-La_Mancha,1.0,0,6.0,0,1980.0,6000.0,3000.0,40.0,30000.0,0,0,0,1,0,0
electronica-y-maquinaria,Catalonia,1.0,0,1.0,0,1978.0,40000.0,5000.0,130.0,5000000.0,0,1,0,0,0,0
electronica-y-maquinaria,Valencian_Community,1.0,0,1.0,1,1970.0,15000.0,10000.0,200.0,90000.0,0,1,0,0,0,0
electronica-y-maquinaria,Catalonia,1.0,0,1.0,1,1966.0,8000.0,25000.0,80.0,90000.0,0,1,0,0,0,0
electronica-y-maquinaria,Madrid,1.0,0,1.0,1,2010.0,3000.0,3000.0,100.0,40000.0,0,1,0,0,0,0
electronica-y-maquinaria,Valencian_Community,1.0,0,1.0,1,2011.0,10499.0,3000.0,195.0,9259.0,0,1,0,0,0,0
electronica-y-maquinaria,Madrid,1.0,1,2.0,1,1980.0,3000.0,15000.0,500.0,80000.0,0,1,0,0,0,0
electronica-y-maquinaria,Madrid,1.0,0,1.0,1,1930.0,170000.0,25000.0,95.0,70000.0,0,1,0,0,0,0
varios,Castile_and_Leon,1.0,0,1.0,1,2010.0,4000.0,3000.0,70.0,40000.0,0,1,0,0,0,0
varios,Catalonia,1.0,0,1.0,0,1930.0,4000.0,5000.0,75.0,95000.0,0,1,0,0,0,0
varios,Andalusia,1.0,1,7.0,1,1958.0,5000.0,10000.0,80.0,6000.0,0,1,0,0,0,0
varios,Catalonia,1.0,0,1.0,1,2010.0,30000.0,3000.0,235.0,7000.0,0,1,0,0,0,0
varios,Valencian_Community,1.0,1,1.0,1,1985.0,3000.0,3000.0,90.0,24000.0,0,1,0,0,0,0
varios,Community_of_Madrid,1.0,1,1.0,0,1995.0,10000.0,10000.0,250.0,850000.0,0,0,1,0,0,0
varios,Valencian_Community,1.0,0,1.0,1,1962.0,3000.0,3000.0,500.0,12000.0,0,1,0,0,0,0
varios,Catalonia,1.0,0,1.0,1,1976.0,3000.0,3000.0,95.0,3000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Basque_Country,1.0,0,5.0,1,1968.0,7000.0,3000.0,35.0,20000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Catalonia,1.0,0,1.0,1,1950.0,3000.0,3000.0,50.0,3000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Madrid,1.0,0,11.0,1,1959.0,5000.0,60000.0,405.0,36000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Catalonia,1.0,0,1.0,1,1990.0,3000.0,6000.0,35.0,55000.0,0,0,1,0,0,0
muebles-decoracion-y-menaje-hogar,Madrid,1.0,0,2.0,0,2006.0,15000.0,15000.0,95.0,70000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Madrid,1.0,0,4.0,0,1990.0,3990.0,60000.0,95.0,3000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Valencian_Community,1.0,0,1.0,1,1995.0,4000.0,15000.0,155.0,35000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Catalonia,1.0,0,1.0,1,1974.0,20000.0,20000.0,50.0,150000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Madrid,1.0,0,1.0,1,2006.0,5000.0,15000.0,90.0,70000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Andalusia,1.0,0,6.0,1,1972.0,5000.0,18000.0,95.0,180000.0,0,0,0,1,0,0
muebles-decoracion-y-menaje-hogar,Catalonia,1.0,0,1.0,1,1975.0,5000.0,20000.0,60.0,10000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Catalonia,1.0,0,1.0,0,1990.0,3000.0,8000.0,20.0,20000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Madrid,1.0,0,1.0,0,2004.0,3000.0,3000.0,20.0,20000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Canary_Islands,1.0,0,1.0,1,1982.0,3000.0,20000.0,80.0,50000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Canary_Islands,1.0,0,1.0,1,2007.0,4000.0,5000.0,130.0,40000.0,0,0,1,0,0,0
muebles-decoracion-y-menaje-hogar,Catalonia,1.0,0,6.0,0,1995.0,150000.0,500000.0,500.0,189000.0,0,0,0,1,0,0
muebles-decoracion-y-menaje-hogar,Balearic_Islands,1.0,0,7.0,0,1965.0,3000.0,20000.0,55.0,20000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Valencian_Community,1.0,0,7.0,0,1925.0,40000.0,200000.0,180.0,120000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Cantabria,1.0,0,1.0,0,1970.0,4000.0,4000.0,50.0,12000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Madrid,1.0,0,4.0,0,2015.0,25000.0,45000.0,500.0,800000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Andalusia,1.0,0,8.0,0,1989.0,5000.0,5000.0,50.0,50000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Madrid,1.0,0,1.0,0,2000.0,3000.0,3000.0,220.0,360000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Madrid,1.0,0,1.0,0,2000.0,3000.0,3000.0,195.0,350000.0,0,1,0,0,0,0
muebles-decoracion-y-menaje-hogar,Madrid,1.0,0,1.0,1,1990.0,3000.0,30000.0,500.0,70000.0,0,1,0,0,0,0
deportes-y-ocio,Valencian_Community,0.0,0,2.0,1,2010.0,3000.0,3000.0,140.0,36000.0,0,1,0,0,0,0
deportes-y-ocio,Andalusia,0.0,0,1.0,0,2020.0,3000.0,3000.0,20.0,10000.0,0,1,0,0,0,0
